Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
12/14/2015,4329700,658.31,658.31,658.31,641.75,658.59,635.27,657.91
12/15/2015,4753400,658.42,658.42,658.42,665.03,671.5,657.35,658.64
12/16/2015,3964500,664.2,664.2,664.2,663.56,677.35,659.32,675.77
12/17/2015,3681600,666.35,666.35,666.35,680,682.5,670.65,670.65
12/18/2015,6841300,665.61,665.61,665.61,668.65,676.84,664.13,664.14
12/21/2015,3250900,665.25,665.25,665.25,668.5,669.9,658.93,664.51
12/22/2015,2667800,664.55,664.55,664.55,666.83,668.49,659.26,663.15
12/23/2015,2722900,664.26,664.26,664.26,666.5,666.6,656.63,663.7
12/24/2015,1091200,663.77,663.77,663.77,663.35,664.68,660.6,662.79
12/28/2015,3783600,667.58,667.58,667.58,665.56,675.5,665.5,675.2
12/29/2015,5735000,676.38,676.38,676.38,677.98,696.44,677.89,693.97
12/30/2015,3519000,680.61,680.61,680.61,691.89,695.49,686.38,689.07
12/31/2015,3749600,679.04,679.04,679.04,686.08,687.75,675.89,675.89
1/4/2016,9314500,665.02,665.02,665.02,656.29,657.72,627.51,636.99
1/5/2016,5822600,654.61,654.61,654.61,646.86,646.91,627.65,633.79
1/6/2016,5329200,647.29,647.29,647.29,622,639.79,620.31,632.65
1/7/2016,7074900,634.17,634.17,634.17,621.8,630,605.21,607.94
1/8/2016,5512900,625.13,625.13,625.13,619.66,624.14,606,607.05
1/11/2016,4891600,622.67,622.67,622.67,612.48,619.85,598.57,617.74
1/12/2016,4724100,621.08,621.08,621.08,625.25,625.99,612.24,617.89
1/13/2016,7655200,607.99,607.99,607.99,620.88,620.88,579.16,581.81
1/14/2016,7238000,602.99,602.99,602.99,580.25,602.25,569.88,593
1/15/2016,7784500,592.05,592.05,592.05,572.24,584.62,565.3,570.18
1/19/2016,4807200,586.2,586.2,586.2,577.09,584,566.45,574.48
1/20/2016,7966400,581.39,581.39,581.39,564.36,578.45,547.18,571.77
1/21/2016,4952200,579.26,579.26,579.26,573.58,588.81,568.22,575.02
1/22/2016,5120100,584.97,584.97,584.97,588.73,600.1,584.11,596.38
1/25/2016,4396100,588.82,588.82,588.82,597.99,608.5,594.56,596.53
1/26/2016,3765700,592.97,592.97,592.97,603.45,604.5,590.38,601.25
1/27/2016,5152900,589.76,589.76,589.76,601.99,603.39,578.78,583.35
1/28/2016,14015200,604.96,604.96,604.96,608.37,638.06,597.55,635.35
1/29/2016,14677600,598.97,598.97,598.97,571.98,593,570,587
2/1/2016,6355100,590.92,590.92,590.92,578.15,581.8,570.31,574.81
2/2/2016,6312000,577.98,577.98,577.98,570,571.56,550.09,552.1
2/3/2016,10048700,562.34,562.34,562.34,553.5,556,521.9,531.07
2/4/2016,6199100,553.65,553.65,553.65,525,538.99,519.22,536.26
2/5/2016,9708900,536.48,536.48,536.48,529.28,529.45,499.19,502.13
2/8/2016,9825500,520.35,520.35,520.35,486.47,493.5,475.21,488.1
2/9/2016,7077900,507.59,507.59,507.59,478.01,498.38,474,482.07
2/10/2016,6786200,501.89,501.89,501.89,491.76,504.66,486,490.48
2/11/2016,7397400,502.53,502.53,502.53,491.17,509.3,484,503.82
2/12/2016,5384800,504.05,504.05,504.05,510.7,516.75,501.49,507.08
2/16/2016,5118500,509.73,509.73,509.73,519.48,524.45,511.66,521.1
2/17/2016,4824000,517.85,517.85,517.85,528.74,537.48,519.39,534.1
2/18/2016,4735000,520.24,520.24,520.24,541.19,541.2,523.73,525
2/19/2016,4974700,525.12,525.12,525.12,520.71,535.95,515.35,534.9
2/22/2016,5566600,536.58,536.58,536.58,542.2,560.65,541.08,559.5
2/23/2016,4050800,542.04,542.04,542.04,555.55,556.91,545.33,552.94
2/24/2016,6231700,546.04,546.04,546.04,545.75,554.27,533.15,554.04
2/25/2016,4525500,549.07,549.07,549.07,555.52,559.39,545.29,555.15
2/26/2016,4877000,551.13,551.13,551.13,560.12,562.5,553.17,555.23
2/29/2016,4145400,551.59,551.59,551.59,554,564.81,552.51,552.52
3/1/2016,5038500,560.74,560.74,560.74,556.29,579.25,556,579.04
3/2/2016,4582200,567.23,567.23,567.23,581.75,585,573.7,580.21
