Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
5/16/2017,14550800,150.13,150.13,150.13,150.11,150.21,149.03,149.78
5/17/2017,28300100,148.37,148.37,148.37,148,148.67,144.42,144.85
5/18/2017,23031600,148.13,148.13,148.13,144.72,148.15,144.51,147.66
5/19/2017,16187900,148.11,148.11,148.11,148.45,149.39,147.96,148.06
5/22/2017,12586700,148.15,148.15,148.15,148.08,148.59,147.69,148.24
5/23/2017,12817800,148.13,148.13,148.13,148.52,148.81,147.25,148.07
5/24/2017,17862400,148.76,148.76,148.76,148.51,150.23,148.42,150.04
5/25/2017,19891400,149.83,149.83,149.83,150.3,152.59,149.95,151.96
5/26/2017,14996200,150.6,150.6,150.6,152.23,152.25,151.15,152.13
5/30/2017,13226000,151.19,151.19,151.19,151.97,152.9,151.64,152.38
5/31/2017,18023900,151.28,151.28,151.28,152.7,153.35,151.09,151.46
6/1/2017,14530600,151.36,151.36,151.36,151.75,152.29,150.3,151.53
6/2/2017,16854400,152.11,152.11,152.11,151.85,153.63,151.3,153.61
6/5/2017,12520400,152.62,152.62,152.62,153.64,154.71,153.41,153.63
6/6/2017,13457100,152.68,152.68,152.68,153.41,154.52,152.48,152.81
6/7/2017,12066700,152.83,152.83,152.83,153.27,153.75,152.34,153.12
6/8/2017,17799400,153.46,153.46,153.46,154.08,154.73,153.1,154.71
6/9/2017,35577700,152.17,152.17,152.17,154.77,155.59,146.61,149.6
6/12/2017,33170200,150.93,150.93,150.93,148.17,149.2,144.56,148.44
6/13/2017,20483400,150.84,150.84,150.84,150.15,151.18,148.9,150.68
6/14/2017,20808800,150.65,150.65,150.65,151.26,152.4,149.05,150.25
6/15/2017,18994200,150.36,150.36,150.36,147.67,150.04,146.37,149.8
6/16/2017,22882400,150.46,150.46,150.46,149.59,150.83,148.6,150.64
6/19/2017,19026500,151.26,151.26,151.26,151.71,153.57,151.71,152.87
6/20/2017,14743900,151.59,151.59,151.59,152.88,153.84,152.21,152.25
6/21/2017,15039800,152.36,152.36,152.36,152.36,154.08,151.88,153.91
6/22/2017,13005500,152.71,152.71,152.71,153.01,154.55,152.91,153.4
6/23/2017,18027000,153.5,153.5,153.5,152.72,155.2,152.65,155.07
6/26/2017,18049700,153.53,153.53,153.53,156.25,156.5,153.2,153.59
6/27/2017,19360800,152.54,152.54,152.54,152.84,153.31,150.39,150.58
6/28/2017,16719100,152.78,152.78,152.78,150.92,153.47,149.86,153.24
6/29/2017,23973500,152.2,152.2,152.2,152.28,152.5,148.92,151.04
6/30/2017,17666000,151.79,151.79,151.79,151.9,151.92,150.06,150.98
7/3/2017,13862700,150.67,150.67,150.67,151.72,152.15,147.8,148.43
7/5/2017,14334300,150.56,150.56,150.56,149,150.85,148.13,150.34
7/6/2017,14951800,149.98,149.98,149.98,149.03,150.04,148,148.82
7/7/2017,13615900,150.47,150.47,150.47,149.25,151.99,149.19,151.44
7/10/2017,13378700,151.48,151.48,151.48,151.69,153.98,151.51,153.5
7/11/2017,13667700,152.74,152.74,152.74,153.37,155.42,152.91,155.27
7/12/2017,22739400,154.79,154.79,154.79,156.49,159.16,156.2,158.9
7/13/2017,13929200,156.28,156.28,156.28,158.74,159.78,158.42,159.26
7/14/2017,16371200,157.51,157.51,157.51,160.13,160.32,159.33,159.97
7/17/2017,12858800,158.25,158.25,158.25,160.25,160.78,158.81,159.73
7/18/2017,23722900,159.79,159.79,159.79,159.66,163.73,159.42,162.86
7/19/2017,26273600,161.24,161.24,161.24,163.59,165.7,163.17,164.14
7/20/2017,18523100,162.34,162.34,162.34,164.8,165,162.81,164.53
7/21/2017,14744000,163.03,163.03,163.03,164.16,165.05,163.75,164.43
7/24/2017,17367000,164.02,164.02,164.02,164.64,166.17,164.31,166
7/25/2017,15383200,164.44,164.44,164.44,165.01,165.54,163.86,165.28
7/26/2017,35236900,164.83,164.83,164.83,166.01,166.01,164.1,165.61
7/27/2017,68910700,166.7,166.7,166.7,174.7,175.49,167.5,170.44
7/28/2017,24557600,168.62,168.62,168.62,169.07,173.43,169.05,172.45
7/31/2017,25478900,168.83,168.83,168.83,172,172.72,168.55,169.25
8/1/2017,14385000,169.17,169.17,169.17,169.82,170.47,169.05,169.86
8/2/2017,17433800,169.21,169.21,169.21,170.3,170.55,166.91,169.3
8/3/2017,10793800,169.01,169.01,169.01,169.3,169.7,168.25,168.59
8/4/2017,10777700,169.21,169.21,169.21,168.97,170.06,168.69,169.62
8/7/2017,12787800,170.13,170.13,170.13,169.95,172.06,169.66,171.98
8/8/2017,14393500,170.5,170.5,170.5,171.88,173.05,170.62,171.23
8/9/2017,10815000,170.73,170.73,170.73,169.98,171.45,169.56,171.18
8/10/2017,20832700,169.62,169.62,169.62,170.06,170.59,166.85,167.4
8/11/2017,13791200,169.1,169.1,169.1,167.95,168.82,166.85,168.08
8/14/2017,12954200,169.65,169.65,169.65,170.09,171.08,169.29,170.75
8/15/2017,8729200,170.1,170.1,170.1,171.49,171.5,170.01,171
8/16/2017,15779900,170.07,170.07,170.07,171.25,171.38,169.24,170
8/17/2017,17216000,169.02,169.02,169.02,169.34,169.86,166.85,166.91
8/18/2017,15093600,168.48,168.48,168.48,166.84,168.67,166.21,167.41
8/21/2017,11907500,168.25,168.25,168.25,167.16,168,165.82,167.78
